 4.99437087e+00 1.76845017e+00 4.06453996e+00 4.13339958e+00 2.42934259e+00
 5.11453592e+00 1.80728980e+00 3.87070034e+00 4.23431966e+00 2.59837091e+00
 5.23249764e+00 1.87148654e+00 3.68569099e+00 4.33384839e+00 2.76599214e+00
 5.34575753e+00 1.95476117e+00 3.51115383e+00 4.43338384e+00 2.92792382e+00
 5.45574120e+00 2.05342251e+00 3.34709830e+00 4.52985890e+00 3.08317174e+00
 5.55834438e+00 2.16116047e+00 3.19512627e+00 4.62131154e+00 3.23170685e+00
 5.65513908e+00 2.27533612e+00 3.05519358e+00 4.70720981e+00 3.37024081e+00
 5.74281844e+00 2.39224822e+00 2.92937285e+00 4.78719526e+00 3.49974356e+00
 5.82209756e+00 2.50892122e+00 2.81800050e+00 4.85885741e+00 3.61891968e+00
 5.89095339e+00 2.62371070e+00 2.72028597e+00 4.92118040e+00 3.72697977e+00
 5.95062752e+00 2.73531014e+00 2.63727095e+00 4.97496727e+00 3.82285096e+00
 5.99863428e+00 2.84127001e+00 2.56989062e+00 5.01855400e+00 3.90638307e+00
 6.03623768e+00 2.94189681e+00 2.51662144e+00 5.05162299e+00 3.97878343e+00
 6.06292611e+00 3.03654762e+00 2.47891671e+00 5.07359047e+00 4.03822882e+00
 6.07758544e+00 3.12376412e+00 2.45467345e+00 5.08562119e+00 4.08525072e+00
 6.08086796e+00 3.20338591e+00 2.44480995e+00 5.08566519e+00 4.11889172e+00
 6.07274583e+00 3.27676268e+00 2.44761019e+00 5.07506699e+00 4.14129893e+00
 6.05279902e+00 3.34238448e+00 2.46321293e+00 5.05385751e+00 4.15190661e+00
 6.02281630e+00 3.40198480e+00 2.49058441e+00 5.02131761e+00 4.15065128e+00
 5.98193806e+00 3.45462267e+00 2.52916343e+00 4.97866454e+00 4.13787308e+00
 5.93053639e+00 3.50163822e+00 2.57756332e+00 4.92587017e+00 4.11467461e+00
 5.87035275e+00 3.54270557e+00 2.63490129e+00 4.86384796e+00 4.08061551e+00
 5.80040957e+00 3.57847126e+00 2.70171335e+00 4.79285963e+00 4.03668822e+00
 5.72124730e+00 3.60938874e+00 2.77542165e+00 4.71309693e+00 3.98448833e+00
 5.63520989e+00 3.63605508e+00 2.85711494e+00 4.62567406e+00 3.92344510e+00
 5.54170903e+00 3.65905221e+00 2.94416377e+00 4.53130366e+00 3.85459229e+00
 5.44249701e+00 3.68008803e+00 3.03785991e+00 4.43024823e+00 3.77872570e+00
 5.33687256e+00 3.69754757e+00 3.13581175e+00 4.32427261e+00 3.69731213e+00
 5.22685604e+00 3.71282506e+00 3.23784421e+00 4.21332461e+00 3.60949538e+00
 5.11225310e+00 3.72536665e+00 3.34282897e+00 4.09895242e+00 3.51703444e+00
 4.99544864e+00 3.73793210e+00 3.45051589e+00 3.98044910e+00 3.41980829e+00
 4.87542320e+00 3.74759581e+00 3.56059957e+00 3.86089872e+00 3.31945294e+00
 4.75499675e+00 3.75712145e+00 3.67101404e+00 3.73940248e+00 3.21660025e+00
 4.63321960e+00 3.76572236e+00 3.78190759e+00 3.61754604e+00 3.11176856e+00
 4.51283348e+00 3.77291960e+00 3.89302199e+00 3.49719864e+00 3.00504428e+00
 4.39366115e+00 3.77844846e+00 4.00315786e+00 3.37733476e+00 2.89712578e+00
 4.27614265e+00 3.78250437e+00 4.11150545e+00 3.25962767e+00 2.78899394e+00
 4.16115199e+00 3.78605208e+00 4.21724834e+00 3.14629407e+00 2.67997682e+00
 4.05068816e+00 3.78762015e+00 4.31982786e+00 3.03570303e+00 2.57206558e+00
 3.94518362e+00 3.78670524e+00 4.41960306e+00 2.93130341e+00 2.46526161e+00
 3.84488832e+00 3.78435656e+00 4.51580136e+00 2.83199611e+00 2.35913312e+00
 3.75061211e+00 3.77874818e+00 4.60716206e+00 2.73987101e+00 2.25480432e+00
 3.66294133e+00 3.77086495e+00 4.69392394e+00 2.65531677e+00 2.15166508e+00
 3.58414014e+00 3.75910244e+00 4.77488085e+00 2.58008186e+00 2.05059433e+00
 3.51219190e+00 3.74426083e+00 4.85026708e+00 2.51264089e+00 1.95145012e+00
 3.44948026e+00 3.72447932e+00 4.92071129e+00 2.45535306e+00 1.85406590e+00
 3.39628653e+00 3.70165597e+00 4.98452361e+00 2.40940913e+00 1.75974077e+00
 3.35172432e+00 3.67427275e+00 5.04239974e+00 2.37357935e+00 1.66819062e+00
 3.31781113e+00 3.64275612e+00 5.09446810e+00 2.34887288e+00 1.57992585e+00
 3.29449512e+00 3.60578296e+00 5.13961439e+00 2.33534676e+00 1.49494931e+00
 3.28036737e+00 3.56504643e+00 5.17842880e+00 2.33250938e+00 1.41430047e+00
 3.27761426e+00 3.51834757e+00 5.21176359e+00 2.34132238e+00 1.33810438e+00
 3.28389000e+00 3.46804218e+00 5.23845506e+00 2.36065288e+00 1.26755142e+00
 3.29972613e+00 3.41165589e+00 5.25963721e+00 2.39066798e+00 1.20493110e+00
 3.32502077e+00 3.35213038e+00 5.27604372e+00 2.43012522e+00 1.14858570e+00
 3.36021564e+00 3.28642738e+00 5.28532077e+00 2.47873030e+00 1.10264481e+00
 3.40302777e+00 3.21733197e+00 5.29100816e+00 2.53439856e+00 1.06774833e+00
 3.45452261e+00 3.14412316e+00 5.29107319e+00 2.59886342e+00 1.04385923e+00
 3.51295713e+00 3.06629218e+00 5.28733384e+00 2.66937439e+00 1.03396995e+00
 3.57762519e+00 2.98505512e+00 5.27898740e+00 2.74624617e+00 1.03859003e+00
 3.64863724e+00 2.90172165e+00 5.26731182e+00 2.82812495e+00 1.05579194e+00
 3.72480435e+00 2.81389954e+00 5.25224184e+00 2.91425401e+00 1.08702888e+00
 3.80615339e+00 2.72487186e+00 5.23510831e+00 3.00411000e+00 1.12980407e+00
 3.89107476e+00 2.63303594e+00 5.21423872e+00 3.09670522e+00 1.18329264e+00
 3.97854544e+00 2.54035966e+00 5.19241390e+00 3.19279756e+00 1.24664633e+00
 4.06947184e+00 2.44667029e+00 5.16891602e+00 3.28922733e+00 1.31634460e+00
 4.16179359e+00 2.35189704e+00 5.14477672e+00 3.38759102e+00 1.39312890e+00
 4.25579200e+00 2.25687974e+00 5.11904186e+00 3.48641363e+00 1.47356696e+00
 4.35067618e+00 2.16206988e+00 5.09361826e+00 3.58537679e+00 1.55787926e+00
 4.44485785e+00 2.06898450e+00 5.06674432e+00 3.68440259e+00 1.64397215e+00
 4.53863416e+00 1.97671918e+00 5.04098544e+00 3.78161619e+00 1.73150274e+00
 4.63203969e+00 1.88563277e+00 5.01611572e+00 3.87719393e+00 1.81933333e+00
 4.72258428e+00 1.79774856e+00 4.99128230e+00 3.97056959e+00 1.90694033e+00
 4.81166133e+00 1.71192359e+00 4.96715318e+00 4.06177926e+00 1.99269136e+00
 4.89861178e+00 1.62937930e+00 4.94419794e+00 4.15022587e+00 2.07629794e+00
 4.98172122e+00 1.55067820e+00 4.92193335e+00 4.23518647e+00 2.15823409e+00
 5.06176837e+00 1.47523777e+00 4.90091790e+00 4.31564496e+00 2.23638198e+00
 5.13847664e+00 1.40424910e+00 4.88070788e+00 4.39308418e+00 2.31208090e+00
 5.21102019e+00 1.33844631e+00 4.86176414e+00 4.46571124e+00 2.38359114e+00
 5.27792348e+00 1.27606676e+00 4.84443638e+00 4.53327669e+00 2.44997575e+00
 5.34112480e+00 1.21937649e+00 4.82812109e+00 4.59640605e+00 2.51258035e+00
 5.39892266e+00 1.16725473e+00 4.81188436e+00 4.65407063e+00 2.57027259e+00
 5.45128634e+00 1.12078086e+00 4.79737905e+00 4.70708559e+00 2.62324091e+00
 5.49900754e+00 1.07868788e+00 4.78381379e+00 4.75432151e+00 2.67049206e+00
 5.54062305e+00 1.04191529e+00 4.77084274e+00 4.79492002e+00 2.71171425e+00
 5.57600799e+00 1.01112479e+00 4.75735829e+00 4.83114895e+00 2.74884611e+00
 5.60674788e+00 9.84301418e-01 4.74530631e+00 4.86033114e+00 2.77973689e+00
 5.63131784e+00 9.62467009e-01 4.73396098e+00 4.88380127e+00 2.80460376e+00
 5.65057384e+00 9.46340957e-01 4.72243619e+00 4.90142382e+00 2.82401672e+00
 5.66345232e+00 9.33683362e-01 4.71095462e+00 4.91411247e+00 2.83805041e+00
 5.67043800e+00 9.27147573e-01 4.69998264e+00 4.91961142e+00 2.84626080e+00
 5.67260631e+00 9.24103056e-01 4.68942813e+00 4.92016798e+00 2.84977872e+00
 5.66917299e+00 9.25664085e-01 4.67824638e+00 4.91565574e+00 2.84768177e+00
 5.66063135e+00 9.32835845e-01 4.66721890e+00 4.90473051e+00 2.83978220e+00
 5.64629828e+00 9.43604660e-01 4.65597798e+00 4.88872881e+00 2.82755956e+00
 5.62749994e+00 9.60015732e-01 4.64517533e+00 4.86776902e+00 2.81103935e+00
 5.60327149e+00 9.80457220e-01 4.63383095e+00 4.84104993e+00 2.78986928e+00
 5.57483900e+00 1.00495060e+00 4.62176752e+00 4.81047668e+00 2.76386026e+00
 5.54292130e+00 1.03513945e+00 4.61039627e+00 4.77542857e+00 2.73479653e+00
 5.50692089e+00 1.06903617e+00 4.59842222e+00 4.73578635e+00 2.70216067e+00
 5.46687416e+00 1.10751101e+00 4.58717858e+00 4.69217988e+00 2.66657578e+00
 5.42367236e+00 1.15038127e+00 4.57476350e+00 4.64562609e+00 2.62825379e+00
 5.37716064e+00 1.19718029e+00 4.56271107e+00 4.59511779e+00 2.58724616e+00
 5.32846187e+00 1.24802209e+00 4.55151558e+00 4.54171372e+00 2.54470199e+00
 5.27724615e+00 1.30232258e+00 4.53950163e+00 4.48569189e+00 2.50062206e+00
 5.22335590e+00 1.36012985e+00 4.52825861e+00 4.42742713e+00 2.45469677e+00
 5.16895415e+00 1.42123336e+00 4.51633972e+00 4.36705940e+00 2.40913156e+00
 5.11255243e+00 1.48537602e+00 4.50489904e+00 4.30546265e+00 2.36339332e+00
 5.05480274e+00 1.55217699e+00 4.49386137e+00 4.24194258e+00 2.31923368e+00
 4.99762549e+00 1.62145549e+00 4.48378081e+00 4.17830334e+00 2.27491440e+00
 4.93992401e+00 1.69212429e+00 4.47275308e+00 4.11357214e+00 2.23174581e+00
 4.88186377e+00 1.76511073e+00 4.46331646e+00 4.04910857e+00 2.19140636e+00
 4.82468194e+00 1.83975207e+00 4.45297821e+00 3.98413084e+00 2.15394385e+00
 4.76752778e+00 1.91623394e+00 4.44430554e+00 3.91997368e+00 2.11891143e+00
 4.71221130e+00 1.99215313e+00 4.43499822e+00 3.85749089e+00 2.08689435e+00
 4.65848281e+00 2.07008265e+00 4.42714481e+00 3.79507863e+00 2.05927319e+00
 4.60599134e+00 2.14791632e+00 4.41968283e+00 3.73476440e+00 2.03580535e+00
 4.55496816e+00 2.22503891e+00 4.41156739e+00 3.67589724e+00 2.01607753e+00
 4.50679174e+00 2.30323272e+00 4.40529390e+00 3.61808558e+00 2.00076646e+00
 4.45988978e+00 2.38060157e+00 4.39920186e+00 3.56361277e+00 1.99048555e+00
 4.41604414e+00 2.45793793e+00 4.39352806e+00 3.51132875e+00 1.98555776e+00
 4.37489350e+00 2.53386453e+00 4.38826130e+00 3.46193644e+00 1.98473795e+00
 4.33667192e+00 2.60913011e+00 4.38416190e+00 3.41585097e+00 1.98847642e+00
 4.30101747e+00 2.68198287e+00 4.37952147e+00 3.37224216e+00 1.99548762e+00
 4.26806954e+00 2.75481409e+00 4.37662451e+00 3.33174051e+00 2.00737152e+00
 4.23855735e+00 2.82513212e+00 4.37397404e+00 3.29382295e+00 2.02327153e+00
 4.21070754e+00 2.89387425e+00 4.37072780e+00 3.25975486e+00 2.04139336e+00
 4.18646148e+00 2.96092880e+00 4.36926116e+00 3.22944467e+00 2.06313700e+00
 4.16561933e+00 3.02475979e+00 4.36720810e+00 3.20079336e+00 2.08571738e+00
 4.14583097e+00 3.08690757e+00 4.36596211e+00 3.17664233e+00 2.11170495e+00
 4.13014747e+00 3.14610424e+00 4.36460833e+00 3.15431031e+00 2.13834691e+00
 4.11624466e+00 3.20257680e+00 4.36408046e+00 3.13531882e+00 2.16588527e+00
 4.10420795e+00 3.25626668e+00 4.36417346e+00 3.11920456e+00 2.19360971e+00
 4.09472657e+00 3.30691104e+00 4.36355041e+00 3.10548878e+00 2.22192256e+00
 4.08689022e+00 3.35390778e+00 4.36419869e+00 3.09344041e+00 2.24985093e+00
 4.08144834e+00 3.39799657e+00 4.36436585e+00 3.08423612e+00 2.27767735e+00
 4.07634800e+00 3.43861158e+00 4.36453583e+00 3.07684362e+00 2.30380542e+00
 4.07390286e+00 3.47601855e+00 4.36544916e+00 3.07106031e+00 2.32788026e+00
 4.07150929e+00 3.50937344e+00 4.36514240e+00 3.06726277e+00 2.35152068e+00
 4.07153458e+00 3.53946251e+00 4.36599386e+00 3.06427181e+00 2.37285943e+00
 4.07145711e+00 3.56441502e+00 4.36677738e+00 3.06338521e+00 2.39188841e+00
 4.07253013e+00 3.58741155e+00 4.36685711e+00 3.06235782e+00 2.40896473e+00
 4.07384579e+00 3.60464722e+00 4.36724636e+00 3.06281845e+00 2.42378511e+00
 4.07606022e+00 3.61918734e+00 4.36707496e+00 3.06443029e+00 2.43496697e+00
 4.07798028e+00 3.62927419e+00 4.36721931e+00 3.06585084e+00 2.44429309e+00
 4.08116611e+00 3.63598462e+00 4.36740019e+00 3.06893101e+00 2.45176118e+00
 4.08501366e+00 3.63836387e+00 4.36727818e+00 3.07142826e+00 2.45504708e+00
 4.08791275e+00 3.63654262e+00 4.36631538e+00 3.07502240e+00 2.45618095e+00
 4.09254418e+00 3.63078011e+00 4.36609919e+00 3.07959971e+00 2.45426209e+00
 4.09649132e+00 3.62089210e+00 4.36529609e+00 3.08375931e+00 2.45016273e+00
 4.10106988e+00 3.60790921e+00 4.36525577e+00 3.08944033e+00 2.44366709e+00
 4.10624474e+00 3.59017884e+00 4.36523136e+00 3.09496825e+00 2.43352990e+00
 4.11167266e+00 3.56967087e+00 4.36423598e+00 3.10153860e+00 2.42252236e+00
 4.11738427e+00 3.54534083e+00 4.36406224e+00 3.10846040e+00 2.40806924e+00
 4.12402062e+00 3.51715978e+00 4.36383683e+00 3.11688028e+00 2.39179406e+00
 4.13210245e+00 3.48510727e+00 4.36293148e+00 3.12580873e+00 2.37398367e+00
 4.14016957e+00 3.45062887e+00 4.36336710e+00 3.13631020e+00 2.35425695e+00
 4.14980931e+00 3.41240694e+00 4.36380673e+00 3.14812772e+00 2.33399273e+00
 4.16011319e+00 3.37076508e+00 4.36505445e+00 3.16195595e+00 2.31187264e+00
 4.17180324e+00 3.32725809e+00 4.36541430e+00 3.17608105e+00 2.28860366e+00
 4.18429250e+00 3.27995832e+00 4.36770965e+00 3.19299991e+00 2.26537900e+00
 4.19852722e+00 3.23113212e+00 4.36944614e+00 3.21107505e+00 2.24097535e+00
 4.21377183e+00 3.17946705e+00 4.37275116e+00 3.23068974e+00 2.21760945e+00
 4.23152928e+00 3.12518328e+00 4.37590501e+00 3.25316477e+00 2.19438485e+00
 4.25049903e+00 3.06948989e+00 4.37959942e+00 3.27704511e+00 2.17195477e+00
 4.27170140e+00 3.01160264e+00 4.38485788e+00 3.30320177e+00 2.15060948e+00
 4.29345495e+00 2.95220790e+00 4.39080898e+00 3.33157956e+00 2.13102292e+00
 4.31779592e+00 2.89195006e+00 4.39710311e+00 3.36115264e+00 2.11315112e+00
 4.34415507e+00 2.83008013e+00 4.40457066e+00 3.39428305e+00 2.09671158e+00
 4.37140069e+00 2.76698075e+00 4.41371348e+00 3.42789059e+00 2.08311733e+00
 4.40119010e+00 2.70310908e+00 4.42264986e+00 3.46485226e+00 2.07101539e+00
 4.43200233e+00 2.63938095e+00 4.43324091e+00 3.50271558e+00 2.06276705e+00
 4.46493335e+00 2.57578629e+00 4.44530772e+00 3.54252824e+00 2.05694446e+00
 4.49855600e+00 2.51129337e+00 4.45780471e+00 3.58389531e+00 2.05308752e+00
 4.53379571e+00 2.44753617e+00 4.47115664e+00 3.62639704e+00 2.05298537e+00
 4.56955411e+00 2.38475635e+00 4.48579794e+00 3.67054716e+00 2.05583342e+00
 4.60717646e+00 2.32185722e+00 4.50154002e+00 3.71544975e+00 2.06150633e+00
 4.64510651e+00 2.26082356e+00 4.51817088e+00 3.76055588e+00 2.06956519e+00
 4.68347773e+00 2.20070328e+00 4.53548015e+00 3.80654664e+00 2.08071002e+00
 4.72271570e+00 2.14259082e+00 4.55348278e+00 3.85341406e+00 2.09353414e+00
 4.76170685e+00 2.08572189e+00 4.57309386e+00 3.89983915e+00 2.10972936e+00
 4.80003243e+00 2.03081616e+00 4.59197679e+00 3.94550074e+00 2.12654639e+00
 4.83872247e+00 1.97847321e+00 4.61297938e+00 3.99139770e+00 2.14538691e+00
 4.87616094e+00 1.92854797e+00 4.63366312e+00 4.03630236e+00 2.16449306e+00
 4.91303123e+00 1.88066766e+00 4.65605115e+00 4.07975367e+00 2.18551551e+00
 4.94934238e+00 1.83651964e+00 4.67785373e+00 4.12286153e+00 2.20677877e+00
 4.98357653e+00 1.79523855e+00 4.70046177e+00 4.16363481e+00 2.22737768e+00
 5.01678539e+00 1.75635980e+00 4.72255927e+00 4.20246705e+00 2.24865508e+00
 5.04855491e+00 1.72095607e+00 4.74537785e+00 4.23999385e+00 2.26924301e+00
 5.07776406e+00 1.68964210e+00 4.76876561e+00 4.27472059e+00 2.28884832e+00
 5.10519508e+00 1.66074695e+00 4.79192065e+00 4.30740965e+00 2.30814443e+00
 5.12986652e+00 1.63543570e+00 4.81433504e+00 4.33755546e+00 2.32504797e+00
 5.15275433e+00 1.61456190e+00 4.83699132e+00 4.36509499e+00 2.34059134e+00
 5.17166932e+00 1.59597095e+00 4.85942286e+00 4.38943251e+00 2.35457568e+00
 5.18891362e+00 1.58071784e+00 4.88227491e+00 4.41052079e+00 2.36580949e+00
 5.20253878e+00 1.56944296e+00 4.90337602e+00 4.42852241e+00 2.37541134e+00
 5.21389874e+00 1.56123731e+00 4.92463289e+00 4.44303724e+00 2.38137216e+00
 5.22081918e+00 1.55570556e+00 4.94499696e+00 4.45444418e+00 2.38603610e+00
 5.22599505e+00 1.55294392e+00 4.96483154e+00 4.46282216e+00 2.38742039e+00
 5.22646102e+00 1.55442903e+00 4.98413025e+00 4.46635028e+00 2.38625049e+00
 5.22490432e+00 1.55761672e+00 5.00312863e+00 4.46759129e+00 2.38113228e+00
 5.21988294e+00 1.56392717e+00 5.02043574e+00 4.46461033e+00 2.37373958e+00
 5.21136775e+00 1.57275754e+00 5.03726773e+00 4.45860936e+00 2.36352489e+00
 5.19858886e+00 1.58390051e+00 5.05264832e+00 4.44805875e+00 2.35110309e+00
 5.18371497e+00 1.59835424e+00 5.06676341e+00 4.43558231e+00 2.33487218e+00
 5.16652910e+00 1.61421346e+00 5.08018342e+00 4.41859153e+00 2.31585429e+00
 5.14477794e+00 1.63255003e+00 5.09198531e+00 4.39888434e+00 2.29483790e+00
 5.12115472e+00 1.65281677e+00 5.10300404e+00 4.37564558e+00 2.27116028e+00
 5.09490564e+00 1.67459143e+00 5.11326512e+00 4.34904400e+00 2.24393654e+00
 5.06592514e+00 1.69887736e+00 5.12075140e+00 4.32035397e+00 2.21628702e+00
 5.03515154e+00 1.72438201e+00 5.12738172e+00 4.28804629e+00 2.18517560e+00
 5.00167147e+00 1.75176631e+00 5.13266913e+00 4.25385420e+00 2.15291237e+00
 4.96679542e+00 1.78090214e+00 5.13655077e+00 4.21738874e+00 2.11955240e+00
 4.92929035e+00 1.81179544e+00 5.13788225e+00 4.17888398e+00 2.08457085e+00
 4.89142136e+00 1.84289486e+00 5.13778174e+00 4.13889568e+00 2.04948841e+00
 4.85227032e+00 1.87614694e+00 5.13667829e+00 4.09751827e+00 2.01388369e+00
 4.81270150e+00 1.91038886e+00 5.13273205e+00 4.05372297e+00 1.97760142e+00
 4.77292160e+00 1.94460890e+00 5.12734752e+00 4.00967899e+00 1.94254911e+00
 4.73202927e+00 1.98060012e+00 5.11934454e+00 3.96570352e+00 1.90804067e+00
 4.69284049e+00 2.01682431e+00 5.10880941e+00 3.92043960e+00 1.87443763e+00
 4.65276599e+00 2.05342566e+00 5.09671132e+00 3.87581262e+00 1.84274755e+00
 4.61466733e+00 2.09101261e+00 5.08186498e+00 3.83071475e+00 1.81420764e+00
